Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Size,Value,Days,Lot,Unit,Year,HOA,Open,Link
450000,517344,269000,708000,,3340 Hampton Rd,5,3,2536,177,Listed Today,0.42,Acres,1970,0,,https://www.movoto.com/home/3340-hampton-rd-raleigh-nc-27607-413_2336659
395000,364448,177000,594000,,3300 Wade Ave,3,2,1627,243,14,0.33,Acres,1978,0,Open 8/15,https://www.movoto.com/home/3300-wade-ave-raleigh-nc-27607-413_2274242
300000,,140000,467000,15000,2923 Okelly St,4,2,1280,,,,,,,,https://www.movoto.com/home/2923-okelly-st-raleigh-nc-27607-413_2333155
