Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Size,Value,Days,Lot,Unit,Year,HOA,Open,Link
299900,,297000,299000,12000,1113 Diamond Dove Ln #152,4,4,2094,,,,,,,,https://www.movoto.com/home/1113-diamond-dove-ln-apt-152-apex-nc-27502-413_2329977
347595,351789,342000,361000,5000,1290 Barn Cat Way,4,4,2361,147,40,2439,Sqft,2020,199,,https://www.movoto.com/home/1290-barn-cat-way-apex-nc-27502-413_2329871
270000,255074,224000,294000,2000,921 Homestead Park Dr,3,2,1433,,,,,,,,https://www.movoto.com/home/921-homestead-park-dr-apex-nc-27502-413_2329717
449987,425340,395000,475000,2000,2951 Lemnos Dr,5,3,2780,162,42,5663,Sqft,2020,65,,https://www.movoto.com/home/2951-lemnos-dr-apex-nc-27502-413_2329407
375000,334620,293000,392000,5000,990 Shoofly Path,3,3,1980,189,46,4356,Sqft,2013,83,,https://www.movoto.com/home/990-shoofly-path-apex-nc-27502-413_2125922
331290,336277,327000,347000,3000,2804 Dallas Valley Ln #81,4,4,2227,149,46,2091,Sqft,2020,125,,https://www.movoto.com/home/2804-dallas-valley-ln-apt-81-apex-nc-27502-413_2328861
324790,336528,325000,345000,3000,2806 Dallas Valley Ln #80,4,4,2214,147,46,2091,Sqft,2020,125,,https://www.movoto.com/home/2806-dallas-valley-ln-apt-80-apex-nc-27502-413_2328858
338240,323032,319000,338000,3000,2808 Dallas Valley Ln #79,4,4,2168,,,,,,,,https://www.movoto.com/home/2808-dallas-valley-ln-apt-79-apex-nc-27502-413_2328855
315000,318843,308000,325000,5000,1009 Drayman Pl,3,4,2169,145,46,2178,Sqft,2018,119,,https://www.movoto.com/home/1009-drayman-pl-apex-nc-27502-413_2324281
389900,332700,315000,390000,5000,2123 Gregor Overlook Ln,3,3,2218,176,51,4617,Sqft,2018,53,,https://www.movoto.com/home/2123-gregor-overlook-ln-apex-nc-27502-413_2200126
390000,442750,391000,484000,10000,2783 Milano Ave,3,3,2750,142,53,4792,Sqft,2016,77,,https://www.movoto.com/home/2783-milano-ave-apex-nc-27502-413_2327306
287500,324392,275000,361000,2000,108 Shining Star Ct,3,3,1763,163,55,7405,Sqft,1999,13,Open 8/23,https://www.movoto.com/home/108-shining-star-ct-apex-nc-27502-413_2326943
449973,488592,449000,516000,4000,2900 Patmos Island Dr,5,3,3016,,,,,,,,https://www.movoto.com/home/2900-patmos-island-dr-apex-nc-27502-413_2326758
326950,343476,292000,373000,8000,1805 Misty Hollow Ln,4,3,1974,166,57,8712,Sqft,1995,54,,https://www.movoto.com/home/1805-misty-hollow-ln-apex-nc-27502-413_2326437
449900,522543,451000,560000,10000,1203 Anora Dr,6,4,3129,144,59,0.26,Acres,1996,40,,https://www.movoto.com/home/1203-anora-dr-apex-nc-27502-413_2326278
448480,486324,447000,513000,800,1513 Tinos Overlook Way,5,3,3002,149,63,6098,Sqft,2020,65,,https://www.movoto.com/home/1513-tinos-overlook-way-apex-nc-27502-413_2187043
418910,367214,334000,439000,800,2970 Lemnos Dr,3,3,2063,,,,,,,,https://www.movoto.com/home/2970-lemnos-dr-apex-nc-27502-413_2323945
375000,423846,376000,480000,5000,991 Myrtle Grove Ln,3,3,2538,148,76,3485,Sqft,2017,176,,https://www.movoto.com/home/991-myrtle-grove-ln-apex-nc-27502-413_2322609
464900,529092,464000,617000,5000,1596 Tice Hurst Ln,5,4,3266,142,87,7405,Sqft,2013,69,,https://www.movoto.com/home/1596-tice-hurst-ln-apex-nc-27502-413_2320897
345900,,321000,369000,2000,1482 Salem Creek Dr #24,3,3,2156,,,,,,,,https://www.movoto.com/home/1482-salem-creek-dr-apt-24-apex-nc-27502-413_2320205
350000,,336000,361000,1000,1488 Salem Creek Dr #21,3,3,2284,153,90,2614,Sqft,2020,100,,https://www.movoto.com/home/1488-salem-creek-dr-apt-21-apex-nc-27502-413_2320202
350000,410400,350000,492000,10000,2307 Brasstown Ln,3,3,2400,,,,,,,,https://www.movoto.com/home/2307-brasstown-ln-apex-nc-27502-413_2320109
414990,349868,309000,415000,12000,2900 Mavisbank Cir #376,3,2,1861,,,,,,,,https://www.movoto.com/home/2900-mavisbank-cir-apt-376-apex-nc-27502-413_2316216
449000,664884,450000,726000,10000,7824 Humie Olive Rd,4,4,3212,,,,,,,,https://www.movoto.com/home/7824-humie-olive-rd-apex-nc-27502-413_2085583
327000,363584,326000,413000,3000,1201 Rainesview Ln,3,3,1976,,,,,,,,https://www.movoto.com/home/1201-rainesview-ln-apex-nc-27502-413_2313610
389900,,391000,426000,5000,4027 Winecott Dr,4,3,2537,154,152,10019,Sqft,1999,33,,https://www.movoto.com/home/4027-winecott-dr-apex-nc-27502-413_2308956
439000,405620,384000,439000,10000,109 W Holleman St,5,2,2386,184,167,10454,Sqft,1945,0,,https://www.movoto.com/home/109-w-holleman-st-apex-nc-27502-413_2305444
499990,581526,449000,640000,25000,1715 Aberdour Dr #444,4,4,2937,170,206,0.38,Acres,2020,69,,https://www.movoto.com/home/1715-aberdour-dr-apt-444-apex-nc-27502-413_2281260
494610,511336,476000,565000,2000,1530 Armscroft Ln,5,3,3176,156,216,7405,Sqft,2019,66,,https://www.movoto.com/home/1530-armscroft-ln-apex-nc-27502-413_2296619
497855,530613,493000,562000,1000,3048 Portland Ave,5,3,3103,160,216,8712,Sqft,2019,66,,https://www.movoto.com/home/3048-portland-ave-apex-nc-27502-413_2296521
499990,556348,500000,596000,8000,1408 Tinos Overlook Way,6,5,3292,152,221,8276,Sqft,2020,65,,https://www.movoto.com/home/1408-tinos-overlook-way-apex-nc-27502-413_2295753
