Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Size,Value,Days,Lot,Unit,Year,HOA,Open,Link
298900,305136,291000,319000,,541 Old Mill Village Dr,3,3,1956,153,Listed Today,1742,Sqft,2014,145,,https://www.movoto.com/home/541-old-mill-village-dr-apex-nc-27502-413_2337169
349000,405384,321000,449000,,1010 Camberley Dr,4,3,2413,145,Listed Today,0.43,Acres,1990,54,Open 8/15,https://www.movoto.com/home/1010-camberley-dr-apex-nc-27502-413_2337019
358000,397844,358000,443000,,2810 Crowders Ridge Ln,3,4,2518,142,Listed Today,3746,Sqft,2017,167,,https://www.movoto.com/home/2810-crowders-ridge-ln-apex-nc-27502-413_2239140
