Size,Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Value,Days,Lot,Unit,Year,HOA,Open,Link
925,397000,111000,104000,397000,,520 Alleghany Spur Rd,4,3,429,23,23.00,Acres,1995,0,,https://www.movoto.com/home/520-alleghany-spur-rd-traphill-nc-28685-411_3642328
