Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Size,Value,Days,Lot,Unit,Year,HOA,Open,Link
488925,477204,424000,545000,,205 Foskey Dr,4,3,2964,165,Listed Today,9148,Sqft,2020,40,,https://www.movoto.com/home/205-foskey-dr-cary-nc-27518-413_2339041
350000,311331,284000,365000,,104 W Laurenbrook Ct,3,3,1983,,,,,,,,https://www.movoto.com/home/104-w-laurenbrook-ct-cary-nc-27518-413_2337073
459900,411250,350000,494000,30000,319 Fairwinds Dr,4,3,2350,196,20,6534,Sqft,1990,51,,https://www.movoto.com/home/319-fairwinds-dr-cary-nc-27518-413_2335202
499900,514004,490000,568000,,104 S Fern Abbey Ln,4,3,3404,147,24,0.25,Acres,1993,51,,https://www.movoto.com/home/104-s-fern-abbey-ln-cary-nc-27518-413_2334634
439900,449074,428000,497000,,115 Windswept Ln,4,3,2974,,,,,,,,https://www.movoto.com/home/115-windswept-ln-cary-nc-27518-413_2330717
375000,366275,328000,425000,,308 Autumngate Dr,4,3,2275,,,,,,,,https://www.movoto.com/home/308-autumngate-dr-cary-nc-27518-413_2330044
435000,417795,374000,485000,,404 Canon Gate Dr,4,3,2595,,,,,,,,https://www.movoto.com/home/404-canon-gate-dr-cary-nc-27518-413_2330029
479900,502400,422000,576000,,122 Maltland Dr,4,4,3200,,,,,,,,https://www.movoto.com/home/122-maltland-dr-cary-nc-27518-413_2326929
389900,355245,310000,403000,10000,10701 Bexhill Dr,3,3,2153,181,63,0.25,Acres,1986,22,,https://www.movoto.com/home/10701-bexhill-dr-cary-nc-27518-413_2172653
500000,450800,400000,515000,,105 Putney Dr,4,4,2800,179,187,8668,Sqft,2020,44,,https://www.movoto.com/home/105-putney-dr-cary-nc-27518-413_2303213
