Price,Est.,Min.,Max.,Reduced,Address,Bed,Bath,Size,Value,Days,Lot,Unit,Year,HOA,Open,Link
344000,417368,341000,518000,,103 Tiercel Ct,3,2,2056,167,Listed Today,7841,Sqft,1985,13,Open 8/29,https://www.movoto.com/home/103-tiercel-ct-cary-nc-27518-413_2311892
469900,455469,385000,509000,,101 Weatherly Pl,4,3,2829,,,,,,,Open 8/29,https://www.movoto.com/home/101-weatherly-pl-cary-nc-27518-413_2339053
